ID,YearlyPayment,MontlyPayment
53318,3177.92,264.83
53319,2783.00,231.92
53320,2336.88,194.74
53321,3485.28,290.44
53322,1868.98,155.75
53323,3199.09,266.59
53324,7306.82,608.90
53325,7042.50,586.88
53326,3721.48,310.12
53327,4339.73,361.64
53328,5734.98,477.92
53329,3337.00,278.08
53330,4569.32,380.78
53331,7337.04,611.42
53332,2877.76,239.81
53333,5367.97,447.33
53334,5561.13,463.43
53335,7069.49,589.12
53336,5410.42,450.87
53337,5889.25,490.77
53338,4935.58,411.30
53339,869.30,72.44
53340,4536.10,378.01
53341,2902.78,241.90
53342,4297.80,358.15
53343,3879.54,323.30
53344,3058.61,254.88
53345,2594.52,216.21
53346,5041.58,420.13
53347,3453.62,287.80
53348,2184.30,182.02
53349,3466.06,288.84
53350,2626.42,218.87
53351,3933.58,327.80
53352,2365.20,197.10
53353,4220.02,351.67
53354,3865.26,322.11
53355,2793.81,232.82
53356,4536.24,378.02
53357,3573.52,297.79
53358,5981.30,498.44
53359,3141.62,261.80
53360,6178.30,514.86
53361,3469.86,289.16
53362,2624.48,218.71
53363,8239.49,686.62
53364,3211.86,267.66
53365,1989.52,165.79
53366,4776.64,398.05
53367,3381.96,281.83
53368,5819.08,484.92
53369,3514.12,292.84
53370,3578.10,298.17
53371,2727.36,227.28
53372,5576.04,464.67
53373,4458.66,371.56
53374,5182.74,431.90
53375,3494.68,291.22
53376,6721.12,560.09
53377,2034.52,169.54
53378,3669.58,305.80
53379,2229.16,185.76
53380,7216.06,601.34
53381,1573.62,131.14
53382,3905.28,325.44
53383,2037.14,169.76
53384,4353.76,362.81
53385,3831.30,319.28
53386,4352.68,362.72
53387,1975.04,164.59
53388,5094.06,424.51
53389,3671.22,305.94
53390,2456.50,204.71
53391,3207.38,267.28
53392,1776.54,148.05
53393,6102.10,508.51
53394,1824.56,152.05
53395,2554.74,212.89
53396,1793.92,149.49
53397,3528.10,294.01
53398,6086.34,507.20
53399,1607.60,133.97
53400,6132.02,511.00
53401,7129.30,594.11
53402,2154.64,179.55
53403,2819.32,234.94
53404,5206.92,433.91
53405,1881.84,156.82
53406,6838.70,569.89
53407,6525.06,543.76
53408,1048.12,87.34
53409,3577.76,298.15
53410,5063.54,421.96
53411,3760.58,313.38
53412,3536.00,294.67
53413,5076.64,423.05
53414,2933.64,244.47
53415,3911.38,325.95
53416,4024.38,335.37
53417,4225.43,352.12
53418,2725.70,227.14
53419,2379.32,198.28
53420,6583.24,548.60
53421,3062.42,255.20
53422,5556.68,463.06
53423,4687.64,390.64
53424,3663.50,305.29
53425,2586.83,215.57
53426,2621.32,218.44
53427,9274.66,772.89
53428,6122.34,510.20
53429,3849.50,320.79
53430,6011.04,500.92
53431,3561.14,296.76
53432,4029.06,335.76
53433,3838.22,319.85
53434,3389.60,282.47
53435,6234.06,519.51
53436,2596.75,216.40
53437,3314.52,276.21
53438,6788.94,565.75
53439,2802.38,233.53
53440,2565.07,213.76
53441,2607.74,217.31
53442,3995.50,332.96
53443,3093.76,257.81
53444,3203.70,266.97
53445,1700.78,141.73
53446,4151.50,345.96
53447,4125.68,343.81
53448,3542.86,295.24
53449,3090.88,257.57
53450,5085.60,423.80
53451,2069.42,172.45
53452,3299.66,274.97
53453,3208.32,267.36
53454,6882.45,573.54
53455,5759.70,479.98
53456,3341.56,278.46
53457,3644.78,303.73
53458,3262.50,271.88
53459,953.10,79.43
53460,2969.78,247.48
53461,4812.30,401.03
53462,2750.84,229.24
53463,4015.52,334.63
53464,4746.96,395.58
53465,4700.92,391.74
53466,4603.38,383.62
53467,1846.40,153.87
53468,4628.30,385.69
53469,8911.81,742.65
53470,3644.64,303.72
53471,3732.06,311.01
53472,2391.53,199.29
53473,3053.36,254.45
53474,5697.68,474.81
53475,5582.90,465.24
53476,2836.56,236.38
53477,6290.08,524.17
53478,5950.54,495.88
53479,3744.58,312.05
53480,6685.18,557.10
53481,3208.18,267.35
53482,3065.08,255.42
53483,3827.15,318.93
53484,3866.60,322.22
53485,3709.04,309.09
53486,4537.42,378.12
53487,1723.10,143.59
53488,4089.34,340.78
53489,4278.48,356.54
53490,2786.10,232.18
53491,6169.90,514.16
53492,3453.60,287.80
53493,6680.74,556.73
53494,2011.84,167.65
53495,7661.98,638.50
53496,3681.23,306.77
53497,1401.68,116.81
53498,6581.94,548.49
53499,2840.03,236.67
53500,6592.80,549.40
53501,5919.28,493.27
53502,6306.12,525.51
53503,6658.16,554.85
53504,7294.66,607.89
53505,6254.00,521.17
53506,4021.20,335.10
53507,3860.77,321.73
53508,2992.07,249.34
53509,1170.26,97.52
53510,2877.28,239.77
53511,4764.18,397.02
53512,1908.00,159.00
53513,6550.54,545.88
53514,1772.10,147.68
53515,5986.19,498.85
53516,4206.74,350.56
53517,5433.22,452.77
53518,3748.42,312.37
53519,4082.48,340.21
53520,2097.59,174.80
53521,2519.96,210.00
53522,4264.82,355.40
53523,2285.62,190.47
53524,3553.08,296.09
53525,2119.08,176.59
53526,4158.09,346.51
53527,5269.14,439.10
53528,5911.44,492.62
53529,5112.00,426.00
53530,2041.78,170.15
53531,4016.28,334.69
53532,3223.68,268.64
53533,4656.95,388.08
53534,6273.08,522.76
53535,6692.46,557.71
53536,2594.01,216.17
53537,3291.60,274.30
53538,3708.98,309.08
53539,7641.77,636.81
53540,5711.00,475.92
53541,4014.55,334.55
53542,3456.61,288.05
53543,2929.65,244.14
53544,2824.24,235.35
53545,1186.48,98.87
53546,3736.00,311.33
53547,3232.53,269.38
53548,1909.76,159.15
53549,5404.46,450.37
53550,2954.78,246.23
53551,3510.02,292.50
53552,7246.90,603.91
53553,4424.12,368.68
53554,2146.01,178.83
53555,6746.20,562.18
53556,3892.75,324.40
53557,3494.02,291.17
53558,3425.92,285.49
53559,2951.38,245.95
53560,1632.24,136.02
53561,6573.78,547.82
53562,7514.57,626.21
53563,3671.50,305.96
53564,2036.48,169.71
53565,6668.97,555.75
53566,4791.44,399.29
53567,2871.03,239.25
53568,3098.37,258.20
53569,6591.12,549.26
53570,4437.60,369.80
53571,4453.26,371.11
53572,5396.92,449.74
53573,3178.98,264.92
53574,5657.76,471.48
53575,4043.32,336.94
53576,2335.34,194.61
53577,5650.30,470.86
53578,5114.58,426.22
53579,4451.78,370.98
53580,7175.96,598.00
53581,5436.10,453.01
53582,5867.67,488.97
53583,1610.96,134.25
53584,7334.44,611.20
53585,3674.06,306.17
53586,5260.22,438.35
53587,4222.72,351.89
53588,3151.81,262.65
53589,3248.08,270.67
53590,5821.62,485.13
53591,3168.12,264.01
53592,5888.71,490.73
53593,2435.40,202.95
53594,3907.60,325.63
53595,5846.48,487.21
53596,7296.44,608.04
53597,5837.72,486.48
53598,3959.54,329.96
53599,2399.36,199.95
53600,3216.08,268.01
53601,3710.70,309.23
53602,2857.42,238.12
53603,2328.16,194.01
53604,2452.08,204.34
53605,3749.79,312.48
53606,8505.55,708.80
53607,5851.94,487.66
53608,6387.33,532.28
53609,3134.12,261.18
53610,2472.58,206.05
53611,7004.18,583.68
53612,2461.42,205.12
53613,3668.19,305.68
53614,3373.58,281.13
53615,3484.30,290.36
53616,577.08,48.09
53617,2859.68,238.31
53618,4736.92,394.74
53619,4648.64,387.39
53620,2235.48,186.29
53621,3193.88,266.16
53622,2018.74,168.23
53623,2891.80,240.98
53624,4787.70,398.98
53625,1562.38,130.20
53626,5962.46,496.87
53627,1989.20,165.77
53628,5318.28,443.19
53629,1602.22,133.52
53630,4847.00,403.92
53631,3493.92,291.16
53632,4438.69,369.89
53633,5873.58,489.47
53634,2227.80,185.65
53635,3826.61,318.88
53636,2970.40,247.53
53637,2498.54,208.21
53638,5357.62,446.47
53639,4826.55,402.21
53640,3114.86,259.57
53641,3710.03,309.17
53642,2172.08,181.01
53643,2305.86,192.15
53644,4579.98,381.67
53645,4645.60,387.13
53646,7222.04,601.84
53647,1935.02,161.25
53648,4447.98,370.67
53649,6230.56,519.21
53650,2446.24,203.85
53651,4637.28,386.44
53652,7502.14,625.18
53653,8539.35,711.61
53654,2693.20,224.43
53655,3419.04,284.92
53656,5973.18,497.77
53657,4573.62,381.14
53658,2242.08,186.84
53659,3775.40,314.62
53660,6000.90,500.08
53661,3930.70,327.56
53662,3753.68,312.81
53663,3261.68,271.81
53664,2999.58,249.97
53665,4268.78,355.73
53666,2459.88,204.99
53667,5383.84,448.65
53668,6412.78,534.40
53669,2019.92,168.33
53670,5355.24,446.27
53671,2704.40,225.37
53672,3687.18,307.26
53673,3933.12,327.76
53674,6215.18,517.93
53675,6016.06,501.34
53676,4065.50,338.79
53677,6339.46,528.29
53678,2690.04,224.17
53679,3007.56,250.63
53680,3192.06,266.01
53681,4618.70,384.89
53682,2809.20,234.10
53683,2943.69,245.31
53684,3645.37,303.78
53685,1812.95,151.08
53686,1849.92,154.16
53687,3037.92,253.16
53688,6628.72,552.39
53689,5458.52,454.88
53690,3414.58,284.55
53691,4260.60,355.05
53692,2405.38,200.45
53693,4227.44,352.29
53694,4456.30,371.36
53695,4905.64,408.80
53696,8336.85,694.74
53697,3227.90,268.99
53698,4979.39,414.95
53699,3096.04,258.00
53700,2268.74,189.06
53701,4707.42,392.28
53702,6297.14,524.76
53703,6059.98,505.00
53704,7040.24,586.69
53705,2671.34,222.61
53706,4140.52,345.04
53707,2061.12,171.76
53708,3246.86,270.57
53709,3970.23,330.85
53710,3639.43,303.29
53711,1949.98,162.50
53712,3818.78,318.23
53713,5481.84,456.82
53714,3850.06,320.84
53715,4006.06,333.84
53716,4760.60,396.72
53717,4261.97,355.16
53718,3019.28,251.61
53719,6868.64,572.39
53720,3327.90,277.33
53721,6580.22,548.35
53722,4885.95,407.16
53723,3556.34,296.36
53724,2803.72,233.64
53725,1691.44,140.95
53726,3091.48,257.62
53727,2934.16,244.51
53728,4103.33,341.94
53729,3433.76,286.15
53730,3840.56,320.05
53731,6691.92,557.66
53732,2396.30,199.69
53733,3154.36,262.86
53734,6850.70,570.89
53735,6645.85,553.82
53736,3457.60,288.13
53737,1949.24,162.44
53738,3766.42,313.87
53739,2994.40,249.53
53740,4439.22,369.94
53741,6830.98,569.25
53742,2713.34,226.11
53743,5592.59,466.05
53744,1432.94,119.41
53745,3942.81,328.57
53746,3122.22,260.19
53747,5579.93,464.99
53748,3446.12,287.18
53749,3876.85,323.07
53750,6751.39,562.62
53751,4745.69,395.47
53752,2896.00,241.33
53753,4180.42,348.37
53754,4420.78,368.40
53755,2217.32,184.78
53756,2633.80,219.48
53757,3989.96,332.50
53758,3870.94,322.58
53759,3379.02,281.59
53760,2755.29,229.61
53761,1983.82,165.32
53762,4879.98,406.67
53763,1549.92,129.16
53764,2803.54,233.63
53765,2010.98,167.58
53766,2814.49,234.54
53767,3406.03,283.84
53768,3360.92,280.08
53769,4740.28,395.02
53770,1717.44,143.12
53771,7770.90,647.57
53772,5839.83,486.65
53773,6322.06,526.84
53774,6599.55,549.96
53775,2101.74,175.15
53776,1127.29,93.94
53777,4174.74,347.90
53778,2494.22,207.85
53779,1667.24,138.94
53780,4763.28,396.94
53781,5093.66,424.47
53782,4966.04,413.84
53783,5106.00,425.50
53784,2018.72,168.23
53785,1697.62,141.47
53786,3964.27,330.36
53787,4567.87,380.66
53788,4781.50,398.46
53789,3239.90,269.99
53790,3424.14,285.35
53791,1667.08,138.92
53792,2625.21,218.77
53793,2071.06,172.59
53794,6163.34,513.61
53795,2924.92,243.74
53796,1063.41,88.62
53797,7018.06,584.84
53798,6504.92,542.08
53799,2792.80,232.73
53800,6139.65,511.64
53801,4987.40,415.62
53802,6226.86,518.90
53803,942.34,78.53
53804,4748.31,395.69
53805,4882.27,406.86
53806,4015.08,334.59
53807,2755.68,229.64
53808,6553.50,546.13
53809,1546.73,128.89
53810,3421.81,285.15
53811,4397.47,366.46
53812,3367.82,280.65
53813,3527.72,293.98
53814,5917.58,493.13
53815,3024.84,252.07
53816,4021.42,335.12
53817,2596.88,216.41
53818,1881.86,156.82
53819,2712.66,226.06
53820,3023.46,251.96
53821,2631.12,219.26
53822,5505.14,458.76
53823,4796.14,399.68
53824,7708.05,642.34
53825,3993.58,332.80
53826,6809.16,567.43
53827,3330.08,277.51
53828,3684.82,307.07
53829,6828.72,569.06
53830,1406.58,117.22
53831,2084.65,173.72
53832,4305.57,358.80
53833,6917.78,576.48
53834,2218.96,184.91
53835,4853.94,404.50
53836,2909.98,242.50
53837,3547.91,295.66
53838,5594.09,466.17
53839,3210.14,267.51
53840,1653.72,137.81
53841,2781.40,231.78
53842,4979.38,414.95
53843,3619.41,301.62
53844,2385.70,198.81
53845,3226.20,268.85
53846,3554.54,296.21
53847,5623.12,468.59
53848,6229.52,519.13
53849,5467.06,455.59
53850,3251.35,270.95
53851,3220.42,268.37
53852,7056.44,588.04
53853,5333.03,444.42
53854,4706.78,392.23
53855,6061.65,505.14
53856,3425.94,285.50
53857,2221.60,185.13
53858,2396.64,199.72
53859,5798.22,483.19
53860,4372.80,364.40
53861,4252.02,354.34
53862,4674.15,389.51
53863,7305.36,608.78
53864,3509.30,292.44
53865,3182.12,265.18
53866,4316.62,359.72
53867,5904.24,492.02
53868,4451.35,370.95
53869,3751.14,312.60
53870,2432.10,202.68
53871,2825.84,235.49
53872,6077.68,506.47
53873,2688.31,224.03
53874,3850.91,320.91
53875,3565.26,297.11
53876,4010.90,334.24
53877,1666.06,138.84
53878,6531.78,544.32
53879,2331.42,194.29
53880,6050.64,504.22
53881,6253.44,521.12
53882,2904.00,242.00
53883,1882.28,156.86
53884,7509.85,625.82
53885,4689.14,390.76
53886,3107.50,258.96
53887,3576.64,298.05
53888,4460.50,371.71
53889,3094.18,257.85
53890,4848.54,404.05
53891,3942.76,328.56
53892,2700.70,225.06
53893,3538.65,294.89
53894,6116.80,509.73
53895,3160.53,263.38
53896,7326.62,610.55
53897,1937.12,161.43
53898,4618.72,384.89
53899,6390.77,532.56
53900,4655.56,387.96
53901,2540.60,211.72
53902,4180.38,348.37
53903,1527.52,127.29
53904,4344.64,362.05
53905,4092.32,341.03
53906,1661.86,138.49
53907,2018.10,168.17
53908,6479.29,539.94
53909,4645.32,387.11
53910,3830.66,319.22
53911,3264.66,272.06
53912,3948.41,329.03
53913,6967.78,580.65
53914,4071.12,339.26
53915,7089.11,590.76
53916,4882.14,406.85
53917,870.02,72.50
53918,3299.87,274.99
53919,1726.90,143.91
53920,5925.02,493.75
53921,5996.52,499.71
53922,2590.44,215.87
53923,4189.26,349.11
53924,3761.08,313.42
53925,5828.06,485.67
53926,4186.72,348.89
53927,3462.18,288.52
53928,2897.46,241.46
53929,3404.87,283.74
53930,3460.10,288.34
53931,4845.30,403.78
53932,5795.23,482.94
53933,7088.20,590.68
53934,3357.97,279.83
53935,2869.68,239.14
53936,5318.03,443.17
53937,5403.32,450.28
53938,5823.42,485.29
53939,3723.20,310.27
53940,2624.34,218.70
53941,6572.52,547.71
53942,8661.52,721.79
53943,7353.29,612.77
53944,2444.12,203.68
53945,2985.20,248.77
53946,5309.03,442.42
53947,3908.36,325.70
53948,5069.18,422.43
53949,5648.92,470.74
53950,3511.45,292.62
53951,6488.12,540.68
53952,2484.22,207.02
53953,3584.76,298.73
53954,3464.71,288.73
53955,5118.80,426.57
53956,6287.84,523.99
53957,1840.50,153.38
53958,1848.08,154.01
53959,5562.60,463.55
53960,6456.66,538.05
53961,1795.56,149.63
53962,4921.39,410.12
53963,4540.64,378.39
53964,1713.40,142.78
53965,4930.85,410.90
53966,6348.71,529.06
53967,7038.54,586.55
53968,4024.44,335.37
53969,1905.22,158.77
53970,3270.68,272.56
53971,3147.46,262.29
53972,6578.47,548.21
53973,2488.51,207.38
53974,3768.68,314.06
53975,2517.92,209.83
53976,4894.62,407.89
53977,5366.76,447.23
53978,4344.82,362.07
53979,4610.24,384.19
53980,5866.31,488.86
53981,6486.33,540.53
53982,3458.60,288.22
53983,4614.65,384.55
53984,2272.17,189.35
53985,5377.46,448.12
53986,3249.86,270.82
53987,2841.16,236.76
53988,3955.54,329.63
53989,2000.34,166.70
53990,3152.16,262.68
53991,4020.48,335.04
53992,6709.56,559.13
53993,7469.71,622.48
53994,3986.51,332.21
53995,2063.60,171.97
53996,2299.22,191.60
53997,6014.11,501.18
53998,3490.93,290.91
53999,4744.20,395.35
54000,1564.66,130.39
54001,3695.58,307.97
54002,2714.30,226.19
54003,4601.52,383.46
54004,2239.64,186.64
54005,3646.56,303.88
54006,4632.58,386.05
54007,2601.50,216.79
54008,1735.84,144.65
54009,5128.90,427.41
54010,1975.96,164.66
54011,2824.62,235.39
54012,2623.38,218.62
54013,1737.80,144.82
54014,3458.94,288.25
54015,5577.82,464.82
54016,6579.22,548.27
54017,2728.00,227.33
54018,2602.56,216.88
54019,3691.84,307.65
54020,3927.04,327.25
54021,3037.57,253.13
54022,1153.06,96.09
54023,4085.36,340.45
54024,4092.18,341.02
54025,5403.00,450.25
54026,4189.69,349.14
54027,2234.87,186.24
54028,2370.16,197.51
54029,6601.48,550.12
54030,5785.74,482.15
54031,3565.86,297.15
54032,4119.82,343.32
54033,4103.90,341.99
54034,6347.36,528.95
54035,5873.50,489.46
54036,4712.76,392.73
54037,3318.62,276.55
54038,3950.27,329.19
54039,1582.68,131.89
54040,6648.06,554.01
54041,4830.14,402.51
54042,5628.02,469.00
54043,3417.48,284.79
54044,6169.52,514.13
54045,3342.84,278.57
54046,4361.76,363.48
54047,6060.10,505.01
54048,5717.40,476.45
54049,6513.14,542.76
54050,1901.02,158.42
54051,4185.98,348.83
54052,4877.86,406.49
54053,2929.60,244.13
54054,7641.82,636.82
54055,2787.30,232.28
54056,2663.06,221.92
54057,4648.64,387.39
54058,4309.82,359.15
54059,2932.58,244.38
54060,3677.72,306.48
54061,1397.06,116.42
54062,2736.30,228.03
54063,5493.22,457.77
54064,3993.97,332.83
54065,7906.17,658.85
54066,6770.89,564.24
54067,3130.10,260.84
54068,5571.00,464.25
54069,3539.46,294.96
54070,6058.82,504.90
54071,3588.08,299.01
54072,1912.76,159.40
54073,1933.32,161.11
54074,4260.00,355.00
54075,4195.94,349.66
54076,6323.09,526.92
54077,4498.84,374.90
54078,2251.74,187.65
54079,6089.83,507.49
54080,4804.20,400.35
54081,5882.84,490.24
54082,3456.50,288.04
54083,7180.88,598.41
54084,6904.67,575.39
54085,3714.94,309.58
54086,2380.96,198.41
54087,6947.16,578.93
54088,2321.10,193.43
54089,6157.62,513.14
54090,2090.06,174.17
54091,4502.22,375.19
54092,3504.24,292.02
54093,2785.34,232.11
54094,7838.12,653.18
54095,7346.99,612.25
54096,6796.32,566.36
54097,3315.66,276.31
54098,3506.35,292.20
54099,2985.16,248.76
54100,3155.88,262.99
54101,7429.48,619.12
54102,1003.59,83.63
54103,4323.51,360.29
54104,2723.34,226.95
54105,2082.66,173.56
54106,3654.78,304.57
54107,2941.44,245.12
54108,6767.36,563.95
54109,5573.42,464.45
54110,3332.82,277.74
54111,4047.82,337.32
54112,5297.18,441.43
54113,988.86,82.40
54114,3570.33,297.53
54115,8898.79,741.57
54116,4785.86,398.82
54117,3188.96,265.75
54118,3625.02,302.09
54119,4239.82,353.32
54120,6594.54,549.54
54121,3137.81,261.48
54122,3147.76,262.31
54123,7195.94,599.66
54124,4183.46,348.62
54125,3900.24,325.02
54126,1061.82,88.49
54127,3498.87,291.57
54128,3540.44,295.04
54129,2500.30,208.36
54130,2955.18,246.27
54131,3740.73,311.73
54132,2412.70,201.06
54133,2122.00,176.83
54134,6326.09,527.17
54135,7165.10,597.09
54136,3104.87,258.74
54137,3022.24,251.85
54138,4133.06,344.42
54139,3163.90,263.66
54140,4255.99,354.67
54141,3123.55,260.30
54142,6495.75,541.31
54143,7478.60,623.22
54144,1946.82,162.24
54145,4633.43,386.12
54146,3068.72,255.73
54147,3613.46,301.12
54148,4608.14,384.01
54149,3710.06,309.17
54150,2996.64,249.72
54151,3369.46,280.79
54152,3499.28,291.61
54153,3788.62,315.72
54154,6045.23,503.77
54155,4106.26,342.19
54156,2398.39,199.87
54157,6193.98,516.17
54158,5333.48,444.46
54159,6961.44,580.12
54160,3887.88,323.99
54161,2456.82,204.74
54162,5787.42,482.29
54163,2494.76,207.90
54164,3212.64,267.72
54165,6549.70,545.81
54166,5497.38,458.12
54167,2523.35,210.28
54168,5944.04,495.34
54169,6790.20,565.85
54170,2543.94,212.00
54171,2475.04,206.25
54172,5490.94,457.58
54173,2870.14,239.18
54174,4025.54,335.46
54175,5867.78,488.98
54176,3194.56,266.21
54177,2659.44,221.62
54178,5866.04,488.84
54179,3782.34,315.19
54180,4456.34,371.36
54181,6593.42,549.45
54182,2839.95,236.66
54183,4238.18,353.18
54184,5009.77,417.48
54185,1818.74,151.56
54186,2421.50,201.79
54187,3032.68,252.72
54188,2827.14,235.59
54189,2389.04,199.09
54190,6137.50,511.46
54191,4924.72,410.39
54192,6241.21,520.10
54193,5047.16,420.60
54194,4424.40,368.70
54195,6294.64,524.55
54196,2057.26,171.44
54197,5046.20,420.52
54198,4844.66,403.72
54199,2176.66,181.39
54200,1759.12,146.59
54201,4382.10,365.18
54202,4568.82,380.74
54203,2534.16,211.18
54204,3094.86,257.91
54205,2270.70,189.23
54206,6423.34,535.28
54207,4686.92,390.58
54208,3755.07,312.92
54209,4268.42,355.70
54210,4759.03,396.59
54211,5160.86,430.07
54212,7498.89,624.91
54213,3687.52,307.29
54214,1730.04,144.17
54215,2704.14,225.35
54216,5416.38,451.37
54217,4323.02,360.25
54218,8035.61,669.63
54219,1938.18,161.52
54220,3942.55,328.55
54221,4650.02,387.50
54222,1146.48,95.54
54223,6094.64,507.89
54224,3450.20,287.52
54225,2600.04,216.67
54226,1096.06,91.34
54227,5610.52,467.54
54228,3810.98,317.58
54229,4559.28,379.94
54230,3336.42,278.04
54231,4628.32,385.69
54232,3240.42,270.04
54233,6449.24,537.44
54234,3405.17,283.76
54235,1438.79,119.90
54236,6226.84,518.90
54237,4049.05,337.42
54238,1515.56,126.30
54239,2401.82,200.15
54240,4522.78,376.90
54241,5506.60,458.88
54242,4036.48,336.37
54243,6521.28,543.44
54244,8570.29,714.19
54245,3144.94,262.08
54246,6429.74,535.81
54247,8054.98,671.25
54248,2200.23,183.35
54249,3901.27,325.11
54250,1444.30,120.36
54251,2541.71,211.81
54252,6526.30,543.86
54253,2607.96,217.33
54254,4957.00,413.08
54255,5603.34,466.95
54256,6853.15,571.10
54257,6014.28,501.19
54258,1250.10,104.18
54259,3383.67,281.97
54260,5709.10,475.76
54261,5619.70,468.31
54262,1918.08,159.84
54263,5560.12,463.34
54264,2019.18,168.26
54265,7152.00,596.00
54266,2153.08,179.42
54267,7354.70,612.89
54268,3209.56,267.46
54269,3007.26,250.61
54270,5395.41,449.62
54271,5952.41,496.03
54272,5441.84,453.49
54273,4179.85,348.32
54274,1865.12,155.43
54275,6257.81,521.48
54276,7361.36,613.45
54277,4383.74,365.31
54278,2087.28,173.94
54279,3018.33,251.53
54280,2543.34,211.95
54281,6798.20,566.52
54282,3741.02,311.75
54283,2804.17,233.68
54284,1730.26,144.19
54285,3151.02,262.59
54286,4364.86,363.74
54287,6428.21,535.68
54288,3940.66,328.39
54289,4483.82,373.65
54290,4437.42,369.78
54291,4695.92,391.33
54292,3074.60,256.22
54293,6169.89,514.16
54294,7979.67,664.97
54295,5786.74,482.23
54296,2960.84,246.74
54297,5434.82,452.90
54298,3148.56,262.38
